order_id,order_ts,customer_id,product_id,store_id,quantity,unit_price,discount_pct,gross_amount,payment_method,order_status,ingest_date
OI1000530,2026-04-24 21:44:00,C02131,P00237,S070,4,18616.48,0.2,NaN_TEXT,COD,returned,2026-04-24
OI1000531,2026-04-24 19:22:00,C00368,P00610,S001,3,42014.11,0.2,126042.33,CARD,delivered,2026-04-24
OI1000532,2026-04-24 23:02:00,C00783,P00494,S058,1,7821.69,0.2,7039.52,COD,returned,2026-04-24
OI1000533,2026-04-24 03:26:00,C00095,P00782,S034,5,60281.01,0.05,301405.05,WALLET,cancelled,2026-04-24
OI1000534,2026-04-24 13:08:00,C00393,P00624,S064,6,89193.1,0.2,508400.67,WALLET,delivered,2026-04-24
OI1000535,2026-04-24 05:36:00,C02313,P00175,S061,2,58494.71,0.1,105290.48,COD,cancelled,2026-04-24
OI1000536,2026-04-24 18:38:00,C01312,P00438,S059,2,37810.18,0.2,68058.32,NETBANKING,returned,2026-04-24
OI1000537,2026-04-24 16:30:00,C00194,P00279,S062,1,33752.53,0.2,32064.9,CARD,delivered,2026-04-24
OI1000538,2026-04-24 16:28:00,C00306,P00797,S009,4,19573.06,0.1,78292.24,COD,cancelled,2026-04-24
OI1000539,2026-04-24 14:01:00,C01476,P00124,S021,5,34862.45,0.05,156881.02,NETBANKING,cancelled,2026-04-24
OI1000540,2026-04-24 23:45:00,C00078,P00145,S069,3,54447.66,0.0,163342.98,COD,cancelled,2026-04-24
OI1000541,2026-04-24 07:05:00,C01621,P00239,S063,2,78360.4,0.0,141048.72,CARD,delivered,2026-04-24
OI1000542,2026-04-24 22:48:00,C01346,P00212,S063,2,65425.73,0.05,117766.31,WALLET,returned,2026-04-24
OI1000543,2026-04-24 17:12:00,C01178,P00107,S046,4,53454.24,0.0,192435.26,CARD,returned,2026-04-24
OI1000544,2026-04-24 00:14:00,C00107,P00507,S036,2,13122.94,0.0,23621.29,UPI,delivered,2026-04-24
OI1000545,2026-04-08 03:00:00,C01149,P00183,S072,1,66956.49,0.0,60260.84,NETBANKING,delivered,2026-04-24
OI1000546,2026-04-24 13:30:00,C01590,P00744,S061,2,66393.75,0.05,132787.5,CARD,shipped,2026-04-24
OI1000547,2026-04-24 20:40:00,C02245,P00477,S016,6,79357.69,0.0,452338.83,UPI,cancelled,2026-04-24
OI1000548,2026-04-24 15:53:00,C01544,P00551,S036,1,37605.09,0.0,33844.58,NETBANKING,shipped,2026-04-24
OI1000549,2026-04-24 12:27:00,C02381,P00277,S046,5,75613.95,0.2,359166.26,WALLET,delivered,2026-04-24
OI1000550,2026-04-24 03:04:00,C00757,P00280,S053,4,77257.9,0.2,247225.28,UPI,delivered,2026-04-24
OI1000551,2026-04-24 09:09:00,C02466,P00685,S013,1,50206.6,0.2,47696.27,UPI,returned,2026-04-24
OI1000552,2026-04-24 05:08:00,C00395,P00459,S025,1,26892.08,0.2,25547.48,WALLET,cancelled,2026-04-24
OI1000553,2026-04-24 16:39:00,C02205,P00636,S058,4,21272.55,0.2,85090.2,CARD,returned,2026-04-24
OI1000554,2026-04-24 14:52:00,C01899,P00386,S011,5,84773.95,0.1,402676.26,UPI,shipped,2026-04-24
OI1000555,2026-04-24 05:56:00,C01274,P00745,S055,2,26606.4,0.0,50552.16,NETBANKING,delivered,2026-04-24
OI1000556,2026-04-24 06:40:00,C01840,P00636,S060,6,21272.55,0.1,114871.77,UPI,shipped,2026-04-24
OI1000557,2026-04-24 20:29:00,C00797,P00506,S009,2,67853.0,0.0,128920.7,COD,cancelled,2026-04-24
OI1000558,2026-04-24 11:34:00,C02236,P00288,S069,5,68471.77,0.0,325240.91,WALLET,cancelled,2026-04-24
OI1000559,2026-04-24 19:06:00,C00859,P00698,S053,5,75744.73,0.2,359787.47,UPI,cancelled,2026-04-24
OI1000560,2026-04-24 03:06:00,C02362,P00748,S048,1,33758.25,0.0,27006.6,UPI,delivered,2026-04-24
OI1000561,2026-04-24 11:35:00,C01323,P00320,S016,2,7007.48,0.1,14014.96,CARD,cancelled,2026-04-24
OI1000562,2026-04-24 13:44:00,C02096,P00740,S005,3,59184.15,0.2,177552.45,WALLET,returned,2026-04-24
OI1000563,2026-04-24 12:25:00,C02010,P00439,S026,6,35995.69,0.05,205175.43,WALLET,shipped,2026-04-24
OI1000564,2026-04-24 20:22:00,C01841,P00254,S060,3,66797.64,0.2,160314.34,NETBANKING,delivered,2026-04-24
OI1000565,2026-04-08 21:00:00,C02069,P00034,S054,6,26173.66,0.0,141337.76,NETBANKING,cancelled,2026-04-24
OI1000566,2026-04-24 17:27:00,C02095,P00389,S018,2,85324.61,0.0,153584.3,UPI,delivered,2026-04-24
OI1000567,2026-04-24 04:10:00,C00171,P00035,S035,6,49801.37,0.1,283867.81,NETBANKING,returned,2026-04-24
OI1000568,2026-04-24 15:43:00,C00712,P00793,S014,2,87278.29,0.0,165828.75,NETBANKING,returned,2026-04-24
OI1000569,2026-04-24 17:43:00,C02018,P00101,S018,3,19705.48,0.2,53204.8,WALLET,shipped,2026-04-24
OI1000570,2026-04-24 08:18:00,C01151,P00317,S048,2,26767.64,0.0,50858.52,UPI,delivered,2026-04-24
OI1000571,2026-04-24 21:36:00,C00825,P00755,S067,6,20738.03,0.0,124428.18,WALLET,delivered,2026-04-24
OI1000572,2026-04-24 14:34:00,C01748,P00593,S062,2,78473.17,0.05,141251.71,UPI,shipped,2026-04-24
OI1000573,2026-04-24 13:29:00,C00032,P00761,S016,5,13372.17,0.05,53488.68,COD,cancelled,2026-04-24
OI1000574,2026-04-24 01:29:00,C01401,P00050,S024,3,75102.36,0.05,202776.37,NETBANKING,shipped,2026-04-24
OI1000575,2026-04-24 06:44:00,C02492,P00657,S004,5,12030.66,0.0,60153.3,CARD,shipped,2026-04-24
OI1000576,2026-04-24 11:19:00,C02169,P00723,S049,4,39476.59,0.2,126325.09,WALLET,shipped,2026-04-24
OI1000577,2026-04-24 04:19:00,C01047,P00368,S041,3,46678.84,0.2,112029.22,WALLET,cancelled,2026-04-24
OI1000578,2026-04-24 04:21:00,C01780,P00783,S074,2,21905.04,0.0,43810.08,WALLET,shipped,2026-04-24
OI1000579,2026-04-24 21:15:00,C02371,P00186,S011,2,52875.22,0.2,105750.44,COD,shipped,2026-04-24
OI1000580,2026-04-24 06:39:00,C01723,P00288,S064,4,68471.77,0.2,260192.73,UPI,returned,2026-04-24
OI1000581,2026-04-24 13:50:00,C00545,P00500,S001,6,89625.7,0.2,510866.49,NETBANKING,cancelled,2026-04-24
OI1000582,2026-04-24 04:45:00,C01126,P00582,S020,6,63334.8,0.05,304007.04,NETBANKING,cancelled,2026-04-24
OI1000583,2026-04-24 22:06:00,C01780,P00037,S056,1,27187.86,0.05,24469.07,NETBANKING,returned,2026-04-24
OI1000584,2026-04-24 10:49:00,C01265,P00161,S023,5,68133.99,0.0,323636.45,COD,cancelled,2026-04-24
OI1000585,2026-04-24 17:21:00,C01260,P00514,S055,1,68041.59,0.1,54433.27,COD,delivered,2026-04-24
OI1000586,2026-04-24 13:00:00,C00548,P00513,S032,2,72010.17,0.0,136819.32,CARD,shipped,2026-04-24
OI1000587,2026-04-24 22:18:00,C00131,P00201,S066,3,44375.05,0.1,126468.89,NETBANKING,cancelled,2026-04-24
OI1000588,2026-04-24 05:19:00,C01099,P00411,S047,3,3717.78,0.05,10038.01,UPI,returned,2026-04-24
OI1000589,2026-04-24 20:06:00,C00539,P00062,S032,6,29846.68,0.0,179080.08,NETBANKING,returned,2026-04-24
OI1000590,2026-04-24 08:17:00,C00699,P00048,S032,1,7623.28,0.0,6098.62,UPI,cancelled,2026-04-24
OI1000591,2026-04-24 20:37:00,C01588,P00632,S064,3,62788.56,0.05,178947.4,WALLET,returned,2026-04-24
OI1000592,2026-04-24 20:15:00,C02367,P00188,S014,6,60213.53,0.0,289024.94,NETBANKING,delivered,2026-04-24
OI1000593,2026-04-24 22:08:00,C02227,P00242,S055,3,78088.55,0.1,222552.37,UPI,shipped,2026-04-24
OI1000594,2026-04-24 20:50:00,C00357,P00433,S032,5,62850.99,0.0,314254.95,UPI,returned,2026-04-24
OI1000595,2026-04-24 06:34:00,C00922,P00133,S038,3,3662.81,0.0,9889.59,WALLET,returned,2026-04-24
OI1000596,2026-04-24 16:17:00,C01352,P00128,S042,4,38067.34,0.0,144655.89,UPI,shipped,2026-04-24
OI1000597,2026-04-24 17:01:00,C00093,P00129,S049,2,54358.95,0.1,86974.32,NETBANKING,cancelled,2026-04-24
OI1000598,2026-04-19 06:00:00,C00241,P00020,S021,4,55234.97,0.1,209892.89,NETBANKING,shipped,2026-04-24
OI1000599,2026-04-24 03:19:00,C01102,P00714,S004,6,78202.6,0.2,469215.6,COD,delivered,2026-04-24
OI1000600,2026-04-24 00:04:00,C00801,P00307,S058,4,9188.73,0.05,29403.94,CARD,returned,2026-04-24
OI1000601,2026-04-24 16:42:00,C01965,P00145,S051,2,54447.66,0.05,87116.26,CARD,delivered,2026-04-24
OI1000602,2026-04-24 06:24:00,C01439,P00112,S008,3,87331.64,0.1,261994.92,COD,delivered,2026-04-24
OI1000603,2026-04-24 00:50:00,C01230,P00575,S055,3,22217.67,0.2,63320.36,COD,delivered,2026-04-24
OI1000604,2026-04-24 16:05:00,C01563,P00088,S070,5,65627.82,0.0,328139.1,NETBANKING,returned,2026-04-24
OI1000605,2026-04-24 02:02:00,C01491,P00599,S032,2,42258.49,0.1,80291.13,NETBANKING,shipped,2026-04-24
OI1000606,2026-04-24 10:17:00,C01334,P00796,S056,1,54612.57,0.1,49151.31,NETBANKING,delivered,2026-04-24
OI1000607,2026-04-24 08:28:00,C01873,P00706,S060,5,19053.8,0.2,76215.2,COD,shipped,2026-04-24
OI1000608,2026-04-24 14:11:00,C02026,P00590,S024,2,62602.53,0.2,118944.81,NETBANKING,cancelled,2026-04-24
OI1000609,2026-04-24 14:19:00,C01980,P00775,S014,1,21695.86,0.05,17356.69,NETBANKING,delivered,2026-04-24
OI1000610,2026-04-24 18:07:00,C01377,P00296,S071,1,64201.56,0.1,57781.4,CARD,delivered,2026-04-24
OI1000611,2026-04-24 06:04:00,C02153,P00180,S004,4,53530.98,0.2,171299.14,CARD,cancelled,2026-04-24
OI1000612,2026-04-24 01:01:00,C00383,P00483,S021,5,67274.79,0.2,336373.95,WALLET,shipped,2026-04-24
OI1000613,2026-04-24 20:28:00,C01967,P00172,S019,3,6407.28,0.2,17299.66,NETBANKING,shipped,2026-04-24
OI1000614,2026-04-24 03:31:00,C01415,P00037,S057,4,27187.86,0.05,97876.3,COD,cancelled,2026-04-24
OI1000615,2026-04-24 01:23:00,C00920,P00636,S046,4,21272.55,0.0,85090.2,COD,cancelled,2026-04-24
OI1000616,2026-04-24 01:48:00,C00372,P00645,S003,3,unknown,0.2,bad_amount,UPI,delivered,2026-04-24
OI1000617,2026-04-24 01:36:00,C00735,P00800,S011,3,1039.62,0.1,2962.92,UPI,returned,2026-04-24
OI1000618,2026-04-24 15:26:00,C02128,P00490,S074,5,8823.16,0.1,35292.64,CARD,returned,2026-04-24
OI1000619,2026-04-24 01:10:00,C01215,P00393,S071,3,84892.48,0.2,203741.95,COD,cancelled,2026-04-24
OI1000620,2026-04-24 19:50:00,C00191,P00382,S039,6,43163.29,0.2,233081.77,UPI,returned,2026-04-24
OI1000621,2026-04-24 20:50:00,C00712,P00119,S002,3,53756.74,0.05,161270.22,WALLET,returned,2026-04-24
OI1000622,2026-04-24 22:17:00,C00248,P00627,S069,3,56866.69,0.1,162070.07,UPI,shipped,2026-04-24
OI1000623,2026-04-24 08:59:00,C01615,P00069,S075,4,42833.72,0.1,171334.88,CARD,cancelled,2026-04-24
OI1000624,2026-04-24 07:47:00,C02244,P00495,S060,6,63282.68,0.05,379696.08,UPI,delivered,2026-04-24
OI1000625,2026-04-24 14:28:00,C00074,P00198,S052,5,7578.09,0.1,34101.4,COD,delivered,2026-04-24
OI1000626,2026-04-24 04:29:00,C00744,P00563,S056,2,22984.94,0.0,41372.89,COD,cancelled,2026-04-24
OI1000627,2026-04-24 01:21:00,C01873,P00061,S070,2,28120.7,0.2,50617.26,NETBANKING,shipped,2026-04-24
OI1000628,2026-04-24 18:16:00,C00197,P00521,S026,6,86652.12,0.1,493917.08,UPI,shipped,2026-04-24
OI1000629,2026-04-24 12:37:00,C01318,P00567,S032,3,28237.73,0.2,80477.53,CARD,delivered,2026-04-24
OI1000630,2026-04-24 12:30:00,C00407,P00241,S066,5,12427.11,0.2,59028.77,COD,returned,2026-04-24
OI1000631,2026-04-24 01:30:00,C00006,P00542,S020,4,79244.19,0.2,301127.92,NETBANKING,shipped,2026-04-24
OI1000632,2026-04-24 17:19:00,C00964,P00280,S040,2,77257.9,0.1,123612.64,CARD,shipped,2026-04-24
OI1000633,2026-04-05 08:00:00,C01133,P00304,S070,4,24954.79,0.05,79855.33,WALLET,returned,2026-04-24
OI1000634,2026-04-24 08:47:00,C01265,P00707,S066,5,12328.05,0.2,58558.24,NETBANKING,delivered,2026-04-24
OI1000635,2026-04-24 14:36:00,C00605,P00158,S061,6,89292.41,0.0,508966.74,UPI,cancelled,2026-04-24
OI1000636,2026-04-24 07:08:00,C01267,P00775,S070,4,21695.86,0.0,69426.75,UPI,shipped,2026-04-24
OI1000637,2026-04-24 12:13:00,C01797,P00054,S032,4,17827.3,0.05,67743.74,CARD,cancelled,2026-04-24
OI1000638,2026-04-24 03:43:00,C01427,P00576,S006,1,80278.32,0.2,76264.4,COD,shipped,2026-04-24
OI1000639,2026-04-24 11:37:00,C02313,P00716,S020,2,16985.02,0.1,27176.03,UPI,shipped,2026-04-24
OI1000640,2026-04-24 04:29:00,C00302,P00415,S031,3,64743.01,0.05,184517.58,WALLET,cancelled,2026-04-24
OI1000641,2026-04-24 00:12:00,C02421,P00345,S042,1,60209.96,0.2,54188.96,CARD,returned,2026-04-24
OI1000642,2026-04-24 10:55:00,C01387,P00766,S049,3,28210.93,0.0,84632.79,CARD,delivered,2026-04-24
OI1000643,2026-04-24 10:21:00,C00878,P00478,S055,5,82374.84,0.0,370686.78,NETBANKING,delivered,2026-04-24
OI1000644,2026-04-24 09:07:00,C00151,P00375,S013,3,2355.85,0.05,6360.79,WALLET,delivered,2026-04-24
OI1000645,2026-04-24 20:26:00,C00226,P00164,S006,6,55729.33,0.0,334375.98,UPI,returned,2026-04-24
OI1000646,2026-04-24 03:33:00,C01099,P00581,S068,4,1942.77,0.1,6993.97,UPI,shipped,2026-04-24
OI1000647,2026-04-24 22:47:00,C00814,P00682,S069,5,13191.5,0.05,62659.62,CARD,returned,2026-04-24
OI1000648,2026-04-24 03:32:00,C01782,P00280,S037,2,77257.9,0.05,154515.8,CARD,cancelled,2026-04-24
OI1000649,2026-04-24 21:11:00,C00808,P00397,S072,4,unknown,0.2,bad_amount,WALLET,delivered,2026-04-24
OI1000650,2026-04-24 01:09:00,C00445,P00002,S046,5,unknown,0.05,bad_amount,WALLET,returned,2026-04-24
OI1000651,2026-04-24 01:44:00,C01721,P00104,S038,4,32350.86,0.1,122933.27,UPI,shipped,2026-04-24
OI1000652,2026-04-24 19:52:00,C02095,P00424,S012,2,42885.89,0.2,85771.78,COD,delivered,2026-04-24
OI1000653,2026-04-24 04:53:00,C02467,P00585,S041,3,64199.22,0.0,182967.78,UPI,cancelled,2026-04-24
OI1000654,2026-04-24 09:16:00,C02205,P00318,S058,6,37156.14,0.1,200643.16,CARD,cancelled,2026-04-24
OI1000655,2026-04-04 05:00:00,C01536,P00799,S075,6,89228.66,0.0,428297.57,NETBANKING,cancelled,2026-04-24
OI1000656,2026-04-24 03:30:00,C00073,,S034,6,66621.3,0.1,319782.24,COD,shipped,2026-04-24
OI1000657,2026-04-24 19:33:00,C00858,P00075,S029,6,58716.12,0.1,317067.05,NETBANKING,delivered,2026-04-24
OI1000658,2026-04-24 01:29:00,C00468,P00086,S042,2,80804.46,0.1,145448.03,CARD,cancelled,2026-04-24
OI1000659,2026-04-24 03:49:00,C02104,P00110,S035,6,85862.06,0.2,463655.12,COD,shipped,2026-04-24
OI1000660,2026-04-24 08:09:00,C01532,P00252,S025,1,62580.71,0.05,56322.64,NETBANKING,shipped,2026-04-24
OI1000661,2026-04-24 13:59:00,C02036,P00627,S007,2,56866.69,0.1,108046.71,CARD,delivered,2026-04-24
OI1000662,2026-04-24 07:38:00,C00780,P00462,S011,1,84326.32,0.05,80110.0,WALLET,cancelled,2026-04-24
OI1000663,2026-04-24 11:26:00,C01048,P00173,S070,4,69911.56,0.0,279646.24,CARD,shipped,2026-04-24
OI1000664,2026-04-24 08:44:00,C01637,P00036,S029,4,9298.66,0.05,35334.91,COD,cancelled,2026-04-24
OI1000665,2026-04-24 05:26:00,C00814,P00080,S010,1,35894.6,0.0,32305.14,CARD,shipped,2026-04-24
OI1000666,2026-04-24 00:48:00,C00788,P00164,S040,1,55729.33,0.2,44583.46,WALLET,delivered,2026-04-24
OI1000667,2026-04-24 23:17:00,C01527,P00346,S010,6,21611.47,0.2,103735.06,WALLET,returned,2026-04-24
OI1000668,2026-04-19 12:00:00,C00332,P00675,S035,1,15278.52,0.1,NaN_TEXT,UPI,delivered,2026-04-24
OI1000669,2026-04-24 15:13:00,C00575,P00739,S013,6,67197.88,0.05,322549.82,UPI,shipped,2026-04-24
OI1000670,2026-04-24 19:14:00,C02114,P00206,S023,6,17488.11,0.0,104928.66,UPI,delivered,2026-04-24
OI1000671,2026-04-24 20:51:00,C00293,P00641,S007,4,3019.0,0.0,11472.2,NETBANKING,cancelled,2026-04-24
OI1000672,2026-04-04 10:00:00,C00530,P00495,S027,1,63282.68,0.2,60118.55,NETBANKING,delivered,2026-04-24
OI1000673,2026-04-24 01:16:00,C00079,P00702,S030,6,48813.44,0.05,278236.61,NETBANKING,returned,2026-04-24
OI1000674,2026-04-24 06:52:00,C01654,P00021,S033,1,85893.82,0.2,85893.82,WALLET,cancelled,2026-04-24
OI1000675,2026-04-06 20:00:00,C01648,P00489,S066,5,83719.94,0.2,418599.7,CARD,delivered,2026-04-24
OI1000676,2026-04-24 15:40:00,C01770,P00306,S055,4,77109.64,0.2,277594.7,UPI,cancelled,2026-04-24
OI1000677,2026-04-24 12:28:00,C00128,P00405,S069,1,87329.08,0.2,87329.08,CARD,shipped,2026-04-24
OI1000678,2026-04-24 16:34:00,C01791,P00503,S067,1,15722.73,0.0,14150.46,NETBANKING,cancelled,2026-04-24
OI1000679,2026-04-24 03:48:00,C00513,P00614,S042,1,31775.22,0.2,28597.7,UPI,cancelled,2026-04-24
OI1000680,2026-04-24 08:45:00,C02454,P00064,S012,1,25634.15,0.1,24352.44,COD,returned,2026-04-24
OI1000681,2026-04-24 06:59:00,C01427,P00691,S010,6,26467.14,0.2,142922.56,CARD,returned,2026-04-24
OI1000682,2026-04-24 21:09:00,C02035,P00148,S060,2,63834.05,0.05,121284.7,UPI,returned,2026-04-24
OI1000683,2026-04-24 17:36:00,C01845,P00712,S053,6,86349.23,0.1,414476.3,COD,returned,2026-04-24
OI1000684,2026-04-24 10:39:00,C02303,P00473,S005,5,3872.45,0.0,19362.25,CARD,shipped,2026-04-24
OI1000685,2026-04-24 03:46:00,C00236,P00184,S036,4,57337.67,0.2,229350.68,CARD,delivered,2026-04-24
OI1000686,2026-04-24 06:36:00,C02314,P00553,S025,5,29491.73,0.2,132712.79,WALLET,returned,2026-04-24
OI1000687,2026-04-24 18:26:00,C01302,P00012,S032,4,23734.04,0.1,94936.16,UPI,shipped,2026-04-24
OI1000688,2026-04-24 11:20:00,C01922,P00426,S024,4,7233.88,0.0,28935.52,NETBANKING,cancelled,2026-04-24
OI1000689,2026-04-24 12:54:00,C01761,P00649,S046,2,58841.77,0.1,117683.54,CARD,delivered,2026-04-24
OI1000690,2026-04-24 15:39:00,C01551,P00354,S053,2,17006.45,0.0,32312.26,WALLET,returned,2026-04-24
OI1000691,2026-04-24 22:41:00,C00458,P00427,S030,1,87547.32,0.05,83169.95,CARD,delivered,2026-04-24
OI1000692,2026-04-24 07:27:00,C01117,P00736,S031,1,33429.26,0.05,33429.26,COD,returned,2026-04-24
OI1000693,2026-04-24 03:06:00,C00534,P00558,S026,3,37085.61,0.1,100131.15,UPI,shipped,2026-04-24
OI1000694,2026-04-24 16:49:00,C01976,P00640,S022,4,84098.93,0.0,302756.15,UPI,returned,2026-04-24
OI1000695,2026-04-24 17:06:00,C02075,P00338,S059,4,unknown,0.05,bad_amount,NETBANKING,delivered,2026-04-24
OI1000696,2026-04-24 09:41:00,C01397,P00232,S049,5,38830.73,0.1,184445.97,NETBANKING,returned,2026-04-24
OI1000697,2026-04-24 05:32:00,C01352,P00260,S047,3,41841.84,0.1,100420.42,NETBANKING,returned,2026-04-24
OI1000698,2026-04-24 20:22:00,C01791,P00404,S014,5,52788.89,0.1,250747.23,UPI,cancelled,2026-04-24
OI1000699,2026-04-24 09:34:00,C00283,P00004,S041,6,68176.44,0.1,388605.71,COD,delivered,2026-04-24
OI1000700,2026-04-24 07:02:00,C00949,P00747,S014,2,61937.51,0.2,117681.27,UPI,delivered,2026-04-24
OI1000701,2026-04-24 11:59:00,C02195,P00735,S055,6,9307.16,0.0,55842.96,CARD,shipped,2026-04-24
OI1000702,2026-04-24 03:44:00,C02188,P00516,S004,3,6106.6,0.0,17403.81,UPI,cancelled,2026-04-24
OI1000703,2026-04-24 10:16:00,C00388,P00680,S059,3,70711.89,0.0,169708.54,COD,returned,2026-04-24
OI1000704,2026-04-24 08:09:00,C00209,P00682,S072,3,13191.5,0.0,31659.6,UPI,delivered,2026-04-24
OI1000705,2026-04-24 22:39:00,C01687,P00171,S036,4,698.95,0.0,2516.22,CARD,returned,2026-04-24
OI1000706,2026-04-24 19:46:00,C01534,P00033,S039,4,32639.83,0.2,124031.35,UPI,cancelled,2026-04-24
OI1000707,2026-04-24 02:02:00,C02026,P00779,S057,2,44900.37,0.2,71840.59,CARD,returned,2026-04-24
OI1000708,2026-04-24 21:14:00,C02345,P00396,S075,1,60882.95,0.2,57838.8,WALLET,returned,2026-04-24
OI1000709,2026-04-24 05:18:00,C01364,P00645,S013,2,unknown,0.1,bad_amount,UPI,returned,2026-04-24
OI1000710,2026-04-24 15:08:00,C00315,P00795,S066,4,8177.98,0.1,32711.92,NETBANKING,delivered,2026-04-24
OI1000711,2026-04-24 11:31:00,C01144,P00323,S001,2,41464.68,0.0,66343.49,NETBANKING,shipped,2026-04-24
OI1000712,2026-04-24 13:33:00,C01488,P00678,S051,6,85826.41,0.0,411966.77,CARD,shipped,2026-04-24
OI1000713,2026-04-24 18:17:00,C00318,P00483,S036,1,67274.79,0.1,63911.05,WALLET,returned,2026-04-24
OI1000714,2026-04-24 13:02:00,C01919,P00660,S006,5,46189.57,0.1,219400.46,CARD,delivered,2026-04-24
OI1000715,2026-04-24 09:05:00,C01180,P00393,S070,1,84892.48,0.2,84892.48,CARD,returned,2026-04-24
OI1000716,2026-04-24 20:56:00,C00175,P00798,S057,1,76944.83,0.2,76944.83,NETBANKING,shipped,2026-04-24
OI1000717,2026-04-24 06:03:00,C01260,P00071,S056,1,45073.73,0.0,40566.36,COD,cancelled,2026-04-24
OI1000718,2026-04-24 12:58:00,C00402,P00152,S049,4,23071.88,0.0,NaN_TEXT,UPI,delivered,2026-04-24
OI1000719,2026-04-24 17:32:00,C01767,P00679,S066,2,30430.68,0.1,48689.09,NETBANKING,returned,2026-04-24
OI1000720,2026-04-24 07:57:00,C00104,P00440,S011,6,19592.08,0.05,117552.48,CARD,shipped,2026-04-24
OI1000721,2026-04-24 16:48:00,C00963,P00626,S061,2,41407.8,0.1,82815.6,NETBANKING,delivered,2026-04-24
OI1000722,2026-04-24 12:01:00,C00732,P00114,S029,2,unknown,0.2,bad_amount,CARD,delivered,2026-04-24
OI1000723,2026-04-24 06:36:00,C02395,P00765,S034,3,39553.0,0.0,106793.1,CARD,shipped,2026-04-24
OI1000724,2026-04-24 08:33:00,C00691,P00460,S044,2,58675.02,0.2,117350.04,NETBANKING,delivered,2026-04-24
OI1000725,2026-04-24 21:18:00,C01880,P00654,S055,1,52923.36,0.0,42338.69,COD,shipped,2026-04-24
OI1000726,2026-04-24 04:40:00,C02201,P00605,S067,5,54013.86,0.1,270069.3,UPI,cancelled,2026-04-24
OI1000727,2026-04-24 20:28:00,C00651,P00256,S070,4,2640.76,0.1,10563.04,WALLET,shipped,2026-04-24
OI1000728,2026-04-24 15:57:00,C01332,P00616,S039,5,19744.95,0.2,78979.8,WALLET,cancelled,2026-04-24
OI1000729,2026-04-24 05:26:00,C00121,P00536,S014,3,36167.32,0.2,108501.96,WALLET,returned,2026-04-24
OI1000730,2026-04-24 18:41:00,C01146,P00795,S044,4,8177.98,0.1,26169.54,CARD,cancelled,2026-04-24
OI1000731,2026-04-24 15:42:00,C01807,P00351,S022,1,50547.87,0.05,48020.48,NETBANKING,shipped,2026-04-24
OI1000732,2026-04-24 09:49:00,C00223,P00317,S036,5,26767.64,0.0,127146.29,WALLET,cancelled,2026-04-24
OI1000733,2026-04-24 06:39:00,C00978,P00407,S046,6,17806.09,0.2,106836.54,WALLET,shipped,2026-04-24
OI1000734,2026-04-24 10:43:00,C00585,P00201,S058,6,44375.05,0.2,239625.27,CARD,shipped,2026-04-24
OI1000735,2026-04-03 02:00:00,C01758,P00355,S041,6,45826.4,0.0,261210.48,UPI,cancelled,2026-04-24
OI1000736,2026-04-24 07:41:00,C00499,P00619,S034,6,59995.5,0.0,359973.0,COD,shipped,2026-04-24
OI1000737,2026-04-24 17:42:00,C00597,P00334,S032,5,16032.79,0.0,64131.16,UPI,delivered,2026-04-24
OI1000738,2026-04-24 15:17:00,C00501,P00784,S047,6,19311.58,0.2,110076.01,NETBANKING,cancelled,2026-04-24
OI1000739,2026-04-24 07:02:00,C02201,P00758,S044,4,79607.14,0.1,254742.85,WALLET,shipped,2026-04-24
OI1000740,2026-04-24 06:57:00,C00618,P00137,S063,5,47851.67,0.05,191406.68,NETBANKING,cancelled,2026-04-24
OI1000741,2026-04-24 23:42:00,C01863,P00104,S057,6,32350.86,0.2,184399.9,NETBANKING,cancelled,2026-04-24
OI1000742,2026-04-24 00:43:00,C01059,P00657,S010,6,12030.66,0.1,68574.76,UPI,shipped,2026-04-24
OI1000743,2026-04-16 11:00:00,C01506,P00751,S027,1,47815.45,0.05,47815.45,NETBANKING,cancelled,2026-04-24
OI1000744,2026-04-24 15:54:00,C02458,P00685,S013,3,50206.6,0.2,135557.82,WALLET,cancelled,2026-04-24
OI1000745,2026-04-24 10:46:00,C00951,P00440,S034,1,19592.08,0.05,18612.48,CARD,delivered,2026-04-24
OI1000746,2026-04-24 15:44:00,C01354,P00782,S048,2,60281.01,0.1,96449.62,NETBANKING,returned,2026-04-24
OI1000747,2026-04-24 08:35:00,C00874,P00563,S040,4,22984.94,0.1,91939.76,UPI,cancelled,2026-04-24
OI1000748,2026-04-24 21:21:00,C01564,P00206,S058,4,17488.11,0.2,66454.82,NETBANKING,returned,2026-04-24
OI1000749,2026-04-24 21:12:00,C02435,P00600,S042,6,41659.48,0.05,224961.19,UPI,returned,2026-04-24
OI1000750,2026-04-24 19:09:00,C01401,P00028,S062,4,37057.72,0.05,148230.88,CARD,shipped,2026-04-24
OI1000751,2026-04-14 16:00:00,C01512,P00073,S014,1,79505.04,0.05,79505.04,UPI,delivered,2026-04-24
OI1000752,2026-04-24 13:19:00,C01860,P00257,S064,2,66166.78,0.0,119100.2,COD,delivered,2026-04-24
OI1000753,2026-04-07 16:00:00,C01424,P00348,S037,1,58959.99,0.2,53063.99,WALLET,cancelled,2026-04-24
OI1000754,2026-04-24 04:56:00,C00310,P00658,S004,6,unknown,0.0,bad_amount,NETBANKING,delivered,2026-04-24
