order_id,order_ts,customer_id,product_id,store_id,quantity,unit_price,discount_pct,gross_amount,payment_method,order_status,ingest_date
OI2000490,2026-04-25 15:45:00,C00158,P00630,S063,1,27086.8,0.1,21669.44,NETBANKING,shipped,2026-04-25
OI2000491,2026-04-25 04:16:00,C02399,P00553,S059,6,29491.73,0.05,141560.3,UPI,returned,2026-04-25
OI2000492,2026-04-25 13:35:00,C01470,P00765,S011,6,39553.0,0.0,225452.1,WALLET,delivered,2026-04-25
OI2000493,2026-04-25 14:24:00,C01255,P00291,S034,1,85457.95,0.0,76912.15,NETBANKING,cancelled,2026-04-25
OI2000494,2026-04-25 10:27:00,C00105,P00672,S044,4,48105.37,0.2,182800.41,WALLET,cancelled,2026-04-25
OI2000495,2026-04-25 14:19:00,C00239,P00374,S063,4,45543.07,0.05,163955.05,NETBANKING,shipped,2026-04-25
OI2000496,2026-04-25 12:16:00,C00842,P00534,S058,3,37722.72,0.2,101851.34,WALLET,delivered,2026-04-25
OI2000497,2026-04-25 06:28:00,C02032,P00153,S058,3,7551.63,0.0,20389.4,COD,cancelled,2026-04-25
OI2000498,2026-04-25 18:59:00,C01714,P00288,S062,4,68471.77,0.1,273887.08,COD,delivered,2026-04-25
OI2000499,2026-04-25 17:31:00,C01945,P00303,S059,4,65636.84,0.0,262547.36,CARD,shipped,2026-04-25
OI2000500,2026-04-25 18:50:00,C00590,P00576,S073,5,80278.32,0.0,361252.44,UPI,cancelled,2026-04-25
OI2000501,2026-04-25 15:21:00,C02282,P00370,S023,5,39280.5,0.05,157122.0,WALLET,delivered,2026-04-25
OI2000502,2026-04-25 19:43:00,C00078,P00185,S026,3,23407.15,0.05,70221.45,COD,cancelled,2026-04-25
OI2000503,2026-04-25 22:25:00,C01025,P00702,S002,2,48813.44,0.05,92745.54,COD,delivered,2026-04-25
OI2000504,2026-04-25 12:53:00,C01730,P00172,S026,2,6407.28,0.0,11533.1,COD,delivered,2026-04-25
OI2000505,2026-04-25 22:15:00,C01088,P00139,S019,4,87469.0,0.1,314888.4,NETBANKING,returned,2026-04-25
OI2000506,2026-04-25 20:30:00,C02425,P00317,S018,1,26767.64,0.2,26767.64,WALLET,cancelled,2026-04-25
OI2000507,2026-04-25 10:15:00,C00532,P00474,S056,5,29119.69,0.05,138318.53,COD,shipped,2026-04-25
OI2000508,2026-04-25 18:50:00,C00766,P00203,S067,1,24833.93,0.0,22350.54,CARD,returned,2026-04-25
OI2000509,2026-04-25 08:01:00,C01470,P00097,S034,4,23401.12,0.1,88924.26,WALLET,shipped,2026-04-25
OI2000510,2026-04-11 01:00:00,C02368,P00401,S005,2,47944.88,0.05,76711.81,UPI,cancelled,2026-04-25
OI2000511,2026-04-25 22:02:00,C01121,P00784,S034,5,19311.58,0.2,77246.32,UPI,returned,2026-04-25
OI2000512,2026-04-25 13:34:00,C01685,P00611,S009,5,37468.74,0.1,187343.7,NETBANKING,returned,2026-04-25
OI2000513,2026-04-25 20:56:00,C02385,P00379,S015,6,50679.03,0.2,288870.47,CARD,delivered,2026-04-25
OI2000514,2026-04-25 21:41:00,C01154,P00434,S036,1,66817.96,0.2,63477.06,COD,returned,2026-04-25
OI2000515,2026-04-25 06:56:00,C01012,P00053,S009,6,33861.69,0.1,203170.14,WALLET,cancelled,2026-04-25
OI2000516,2026-04-25 11:26:00,C00452,P00100,S040,2,30848.93,0.1,61697.86,WALLET,shipped,2026-04-25
OI2000517,2026-04-14 03:00:00,C00916,P00537,S069,2,7847.07,0.1,12555.31,NETBANKING,returned,2026-04-25
OI2000518,2026-04-25 08:39:00,C01555,P00688,S073,5,77591.66,0.05,349162.47,COD,delivered,2026-04-25
OI2000519,2026-04-25 00:46:00,C02434,P00017,S025,2,13696.86,0.05,27393.72,WALLET,cancelled,2026-04-25
OI2000520,2026-04-25 07:47:00,C00308,P00432,S030,5,7269.25,0.2,34528.94,WALLET,delivered,2026-04-25
OI2000521,2026-04-25 23:37:00,C02495,P00798,S037,6,76944.83,0.05,369335.18,NETBANKING,returned,2026-04-25
OI2000522,2026-04-25 15:17:00,C00264,,S058,3,67853.0,0.1,162847.2,COD,delivered,2026-04-25
OI2000523,2026-04-25 09:22:00,C00300,P00602,S026,1,25905.25,0.05,23314.73,NETBANKING,returned,2026-04-25
OI2000524,2026-04-25 11:51:00,C00626,P00158,S070,3,89292.41,0.0,241089.51,CARD,delivered,2026-04-25
OI2000525,2026-04-25 17:38:00,C02430,P00702,S024,6,48813.44,0.2,263592.58,NETBANKING,delivered,2026-04-25
OI2000526,2026-04-25 02:03:00,C00075,P00365,S016,3,16567.6,0.1,49702.8,COD,shipped,2026-04-25
OI2000527,2026-04-25 07:20:00,C01093,P00527,S019,5,62863.63,0.2,314318.15,UPI,delivered,2026-04-25
OI2000528,2026-04-25 11:11:00,C01435,P00270,S024,6,40733.2,0.0,232179.24,CARD,delivered,2026-04-25
OI2000529,2026-04-25 04:23:00,C00378,P00296,S020,5,64201.56,0.0,321007.8,WALLET,returned,2026-04-25
OI2000530,2026-04-25 12:46:00,C01790,P00495,S055,4,63282.68,0.1,202504.58,WALLET,delivered,2026-04-25
OI2000531,2026-04-25 04:24:00,C01342,P00065,S066,6,84092.97,0.0,454102.04,COD,cancelled,2026-04-25
OI2000532,2026-04-25 06:11:00,C00989,P00339,S029,5,2566.61,0.05,12191.4,UPI,delivered,2026-04-25
OI2000533,2026-04-25 13:23:00,C02421,P00054,S032,4,17827.3,0.0,67743.74,COD,cancelled,2026-04-25
OI2000534,2026-04-25 21:10:00,C01826,P00710,S057,5,87048.32,0.1,391717.44,UPI,cancelled,2026-04-25
OI2000535,2026-04-25 19:59:00,C00862,P00789,S047,6,46207.17,0.0,277243.02,CARD,cancelled,2026-04-25
OI2000536,2026-04-25 14:10:00,C02110,P00621,S031,1,55549.34,0.0,52771.87,NETBANKING,delivered,2026-04-25
OI2000537,2026-04-25 06:24:00,C00823,P00643,S028,1,7484.53,0.05,7110.3,CARD,delivered,2026-04-25
OI2000538,2026-04-25 04:25:00,C00782,P00639,S005,2,71673.79,0.2,143347.58,CARD,shipped,2026-04-25
OI2000539,2026-04-25 02:42:00,C02002,P00670,S008,3,38746.57,0.1,92991.77,NETBANKING,returned,2026-04-25
OI2000540,2026-04-25 22:21:00,C00994,P00637,S074,3,76462.55,0.1,217918.27,WALLET,shipped,2026-04-25
OI2000541,2026-04-25 01:59:00,C01549,P00656,S061,6,35109.15,0.1,168523.92,WALLET,returned,2026-04-25
OI2000542,2026-04-25 17:46:00,C02186,P00703,S047,3,15220.71,0.2,43379.02,NETBANKING,shipped,2026-04-25
OI2000543,2026-04-25 22:54:00,C00366,P00063,S028,4,57300.01,0.2,229200.04,COD,cancelled,2026-04-25
OI2000544,2026-04-10 18:00:00,C02265,P00646,S054,6,54586.6,0.05,311143.62,UPI,shipped,2026-04-25
OI2000545,2026-04-25 04:46:00,C01924,P00321,S042,3,11658.52,0.05,27980.45,CARD,cancelled,2026-04-25
OI2000546,2026-04-25 13:48:00,C02497,P00609,S050,3,1552.71,0.1,4425.22,COD,delivered,2026-04-25
OI2000547,2026-04-25 11:13:00,C01783,P00004,S030,5,68176.44,0.0,340882.2,NETBANKING,cancelled,2026-04-25
OI2000548,2026-04-25 18:14:00,C00396,P00545,S038,1,77517.8,0.0,77517.8,NETBANKING,cancelled,2026-04-25
OI2000549,2026-04-25 12:12:00,C01842,P00586,S043,6,1922.83,0.2,10383.28,WALLET,shipped,2026-04-25
OI2000550,2026-04-25 17:39:00,C02238,P00479,S038,5,14454.91,0.0,68660.82,COD,delivered,2026-04-25
OI2000551,2026-04-25 00:54:00,C00379,P00372,S073,2,1357.87,0.2,2172.59,COD,shipped,2026-04-25
OI2000552,2026-04-25 12:15:00,C00470,P00676,S004,5,18432.07,0.05,92160.35,NETBANKING,returned,2026-04-25
OI2000553,2026-04-25 20:22:00,C00942,P00544,S034,5,15583.82,0.0,62335.28,WALLET,returned,2026-04-25
OI2000554,2026-04-25 00:41:00,C01678,P00516,S003,6,6106.6,0.05,32975.64,COD,shipped,2026-04-25
OI2000555,2026-04-25 14:48:00,C02236,P00245,S009,4,66678.53,0.2,213371.3,NETBANKING,delivered,2026-04-25
OI2000556,2026-04-25 14:36:00,C00478,P00125,S044,6,14785.78,0.0,70971.74,COD,delivered,2026-04-25
OI2000557,2026-04-16 07:00:00,C01057,P00450,S029,5,70829.61,0.1,283318.44,WALLET,shipped,2026-04-25
OI2000558,2026-04-25 14:12:00,C02118,P00137,S064,4,47851.67,0.05,191406.68,NETBANKING,cancelled,2026-04-25
OI2000559,2026-04-25 08:00:00,C02063,P00288,S024,2,68471.77,0.1,123249.19,WALLET,returned,2026-04-25
OI2000560,2026-04-25 02:45:00,C01802,P00208,S052,1,51425.08,0.1,46282.57,NETBANKING,delivered,2026-04-25
OI2000561,2026-04-25 04:03:00,C01376,P00424,S043,5,42885.89,0.0,192986.51,UPI,shipped,2026-04-25
OI2000562,2026-04-25 19:47:00,C00002,P00073,S065,3,79505.04,0.1,238515.12,NETBANKING,returned,2026-04-25
OI2000563,2026-04-09 21:00:00,C01809,P00542,S047,2,79244.19,0.1,126790.7,UPI,cancelled,2026-04-25
OI2000564,2026-04-25 12:56:00,C01772,P00407,S062,5,17806.09,0.05,71224.36,NETBANKING,cancelled,2026-04-25
OI2000565,2026-04-25 17:47:00,C01866,P00557,S052,3,unknown,0.1,bad_amount,WALLET,delivered,2026-04-25
OI2000566,2026-04-25 00:01:00,C01455,P00022,S050,1,71723.42,0.0,68137.25,NETBANKING,returned,2026-04-25
OI2000567,2026-04-25 06:52:00,C00302,P00140,S059,5,33601.76,0.05,159608.36,UPI,cancelled,2026-04-25
OI2000568,2026-04-25 08:00:00,C02036,P00637,S039,2,76462.55,0.2,145278.85,WALLET,shipped,2026-04-25
OI2000569,2026-04-25 06:41:00,C02411,P00249,S070,5,39118.67,0.05,195593.35,COD,delivered,2026-04-25
OI2000570,2026-04-25 21:17:00,C01714,P00594,S068,2,84786.09,0.2,161093.57,COD,cancelled,2026-04-25
OI2000571,2026-04-25 21:01:00,C01789,P00571,S015,3,25003.47,0.2,60008.33,WALLET,shipped,2026-04-25
OI2000572,2026-04-25 07:12:00,C02328,P00386,S001,4,84773.95,0.2,339095.8,CARD,returned,2026-04-25
OI2000573,2026-04-25 10:12:00,C01384,P00186,S007,6,52875.22,0.1,301388.75,CARD,shipped,2026-04-25
OI2000574,2026-04-25 04:48:00,C01958,P00004,S074,1,68176.44,0.2,54541.15,NETBANKING,returned,2026-04-25
OI2000575,2026-04-25 13:53:00,C01363,P00634,S061,4,unknown,0.1,bad_amount,UPI,shipped,2026-04-25
OI2000576,2026-04-25 10:16:00,C01962,P00372,S021,1,1357.87,0.05,1086.3,NETBANKING,delivered,2026-04-25
OI2000577,2026-04-25 19:38:00,C01368,P00438,S007,1,37810.18,0.0,35919.67,CARD,shipped,2026-04-25
OI2000578,2026-04-25 09:05:00,C01633,P00275,S030,1,26670.55,0.1,25337.02,CARD,delivered,2026-04-25
OI2000579,2026-04-25 15:57:00,C00553,P00468,S059,2,12660.84,0.1,22789.51,CARD,cancelled,2026-04-25
OI2000580,2026-04-25 15:42:00,C01750,P00507,S068,3,13122.94,0.05,31495.06,COD,returned,2026-04-25
OI2000581,2026-04-25 02:36:00,C01226,P00309,S042,1,30383.15,0.1,28863.99,UPI,shipped,2026-04-25
OI2000582,2026-04-25 20:53:00,C00343,P00462,S031,2,84326.32,0.1,151787.38,COD,cancelled,2026-04-25
OI2000583,2026-04-25 06:23:00,C02267,P00745,S046,2,26606.4,0.1,53212.8,COD,returned,2026-04-25
OI2000584,2026-04-25 03:15:00,C02282,P00312,S032,1,8221.56,0.05,6577.25,UPI,returned,2026-04-25
OI2000585,2026-04-25 12:46:00,C01072,P00794,S019,3,79522.54,0.1,238567.62,UPI,cancelled,2026-04-25
OI2000586,2026-04-25 14:56:00,C00937,P00507,S019,6,13122.94,0.05,74800.76,NETBANKING,delivered,2026-04-25
OI2000587,2026-04-25 22:03:00,C00185,P00259,S065,3,80755.21,0.2,242265.63,CARD,shipped,2026-04-25
OI2000588,2026-04-25 14:09:00,C00666,P00666,S034,6,36707.68,0.05,220246.08,WALLET,delivered,2026-04-25
OI2000589,2026-04-25 19:06:00,C01252,P00202,S016,5,85633.1,0.0,385348.95,WALLET,delivered,2026-04-25
OI2000590,2026-04-25 09:49:00,C00531,P00409,S040,3,46246.98,0.0,138740.94,WALLET,shipped,2026-04-25
OI2000591,2026-04-25 15:55:00,C01195,P00359,S073,3,74405.37,0.05,NaN_TEXT,WALLET,shipped,2026-04-25
OI2000592,2026-04-11 18:00:00,C01413,P00264,S021,3,8603.44,0.2,24519.8,UPI,shipped,2026-04-25
OI2000593,2026-04-25 01:59:00,C01511,P00125,S069,6,14785.78,0.0,84278.95,CARD,shipped,2026-04-25
OI2000594,2026-04-25 01:47:00,C01477,P00142,S055,3,85536.27,0.1,NaN_TEXT,COD,delivered,2026-04-25
OI2000595,2026-04-25 08:02:00,C02098,P00362,S007,3,75849.67,0.05,227549.01,CARD,returned,2026-04-25
OI2000596,2026-04-25 07:50:00,C01377,P00108,S009,2,65125.65,0.1,104201.04,WALLET,shipped,2026-04-25
OI2000597,2026-04-25 07:27:00,C00218,P00678,S027,6,85826.41,0.2,489210.54,UPI,cancelled,2026-04-25
OI2000598,2026-04-25 09:36:00,C01406,P00438,S046,5,37810.18,0.0,170145.81,COD,returned,2026-04-25
OI2000599,2026-04-25 15:50:00,C00991,P00582,S051,3,63334.8,0.05,190004.4,COD,returned,2026-04-25
OI2000600,2026-04-25 14:59:00,C00686,P00503,S015,2,15722.73,0.05,28300.91,UPI,shipped,2026-04-25
OI2000601,2026-04-25 13:11:00,C01001,P00514,S042,1,68041.59,0.2,64639.51,NETBANKING,cancelled,2026-04-25
OI2000602,2026-04-25 22:48:00,C00386,P00170,S057,1,72347.53,0.1,72347.53,CARD,delivered,2026-04-25
OI2000603,2026-04-25 17:49:00,C00255,P00079,S047,3,45291.18,0.05,129079.86,NETBANKING,delivered,2026-04-25
OI2000604,2026-04-08 04:00:00,C00786,P00107,S035,1,53454.24,0.2,42763.39,CARD,delivered,2026-04-25
OI2000605,2026-04-25 11:13:00,C00692,P00117,S042,3,74834.72,0.05,213278.95,WALLET,returned,2026-04-25
OI2000606,2026-04-25 09:12:00,C00788,P00792,S041,2,89381.89,0.1,143011.02,NETBANKING,returned,2026-04-25
OI2000607,2026-04-25 13:46:00,C02361,P00231,S019,4,71889.3,0.2,287557.2,CARD,delivered,2026-04-25
OI2000608,2026-04-25 12:52:00,C00420,P00170,S061,6,72347.53,0.05,390676.66,NETBANKING,cancelled,2026-04-25
OI2000609,2026-04-25 02:34:00,C01299,P00402,S060,6,87853.14,0.2,500762.9,UPI,shipped,2026-04-25
OI2000610,2026-04-25 10:44:00,C00169,P00356,S049,1,80320.66,0.2,72288.59,NETBANKING,delivered,2026-04-25
OI2000611,2026-04-25 21:43:00,C01330,P00216,S025,2,38520.65,0.1,69337.17,COD,shipped,2026-04-25
OI2000612,2026-04-25 03:30:00,C00906,P00798,S035,1,76944.83,0.2,69250.35,CARD,cancelled,2026-04-25
OI2000613,2026-04-25 13:46:00,C00363,P00073,S068,2,79505.04,0.0,143109.07,COD,cancelled,2026-04-25
OI2000614,2026-04-25 16:31:00,C01927,P00333,S048,2,12534.77,0.2,25069.54,CARD,delivered,2026-04-25
OI2000615,2026-04-19 02:00:00,C00955,P00200,S034,1,53037.26,0.0,42429.81,WALLET,delivered,2026-04-25
OI2000616,2026-04-25 05:19:00,C01115,P00253,S008,5,55610.55,0.05,222442.2,NETBANKING,delivered,2026-04-25
OI2000617,2026-04-25 14:32:00,C00728,P00115,S029,2,65194.16,0.1,130388.32,CARD,cancelled,2026-04-25
OI2000618,2026-04-25 11:47:00,C00043,P00371,S066,1,59685.88,0.2,56701.59,WALLET,returned,2026-04-25
OI2000619,2026-04-25 22:56:00,C01666,P00666,S071,3,36707.68,0.05,88098.43,NETBANKING,returned,2026-04-25
OI2000620,2026-04-25 04:37:00,C00481,P00541,S056,5,70944.79,0.1,336987.75,NETBANKING,delivered,2026-04-25
OI2000621,2026-04-25 21:53:00,C01040,P00625,S056,1,19780.97,0.05,19780.97,NETBANKING,cancelled,2026-04-25
OI2000622,2026-04-25 22:59:00,C00842,P00585,S036,6,64199.22,0.2,365935.55,COD,cancelled,2026-04-25
OI2000623,2026-04-25 22:02:00,C00170,P00667,S053,1,83084.21,0.05,74775.79,NETBANKING,returned,2026-04-25
OI2000624,2026-04-25 01:31:00,C02254,P00688,S015,2,77591.66,0.05,124146.66,NETBANKING,delivered,2026-04-25
OI2000625,2026-04-25 07:49:00,C01136,P00261,S054,3,unknown,0.05,bad_amount,COD,returned,2026-04-25
OI2000626,2026-04-25 13:48:00,C01671,P00685,S008,2,50206.6,0.2,90371.88,COD,shipped,2026-04-25
OI2000627,2026-04-25 23:26:00,C02345,P00197,S009,6,28751.74,0.05,172510.44,UPI,delivered,2026-04-25
OI2000628,2026-04-25 21:58:00,C00180,P00737,S048,1,10895.35,0.0,10350.58,COD,cancelled,2026-04-25
OI2000629,2026-04-25 21:51:00,C01528,P00394,S050,3,15576.88,0.2,46730.64,UPI,returned,2026-04-25
OI2000630,2026-04-25 21:19:00,C01838,P00699,S066,3,67726.99,0.2,203180.97,CARD,shipped,2026-04-25
OI2000631,2026-04-19 14:00:00,C01855,P00328,S003,3,51321.57,0.05,146266.47,NETBANKING,returned,2026-04-25
OI2000632,2026-04-25 17:45:00,C01621,P00643,S024,5,7484.53,0.05,35551.52,CARD,cancelled,2026-04-25
OI2000633,2026-04-25 20:19:00,C00115,P00428,S022,1,68085.26,0.0,68085.26,COD,cancelled,2026-04-25
OI2000634,2026-04-25 05:25:00,C01128,P00540,S027,1,12058.68,0.2,11455.75,WALLET,returned,2026-04-25
OI2000635,2026-04-25 23:35:00,C01064,P00570,S033,1,51025.74,0.2,48474.45,CARD,returned,2026-04-25
OI2000636,2026-04-25 15:26:00,C01205,P00444,S059,2,6096.19,0.2,10973.14,WALLET,cancelled,2026-04-25
OI2000637,2026-04-20 12:00:00,C01109,P00336,S055,6,40699.34,0.05,231986.24,COD,returned,2026-04-25
OI2000638,2026-04-25 02:01:00,C01410,P00529,S060,5,17985.15,0.1,71940.6,CARD,shipped,2026-04-25
OI2000639,2026-04-25 15:01:00,C01563,P00355,S055,1,45826.4,0.1,36661.12,NETBANKING,returned,2026-04-25
OI2000640,2026-04-25 03:01:00,C00854,P00165,S045,2,54914.34,0.1,98845.81,NETBANKING,shipped,2026-04-25
OI2000641,2026-04-25 00:18:00,C01631,P00218,S057,1,65078.6,0.05,65078.6,WALLET,cancelled,2026-04-25
OI2000642,2026-04-25 15:06:00,C00899,P00276,S016,1,86969.03,0.0,78272.13,UPI,shipped,2026-04-25
OI2000643,2026-04-25 08:50:00,C00304,P00452,S067,3,80158.89,0.1,240476.67,COD,shipped,2026-04-25
OI2000644,2026-04-25 13:52:00,C01760,P00390,S036,5,19279.15,0.05,86756.18,WALLET,delivered,2026-04-25
OI2000645,2026-04-25 04:56:00,C00526,P00189,S050,6,20249.95,0.1,121499.7,COD,shipped,2026-04-25
OI2000646,2026-04-13 10:00:00,C02453,P00223,S007,4,51580.17,0.1,196004.65,NETBANKING,delivered,2026-04-25
OI2000647,2026-04-25 09:16:00,C02165,P00290,S069,3,48750.05,0.2,146250.15,CARD,delivered,2026-04-25
OI2000648,2026-04-25 09:30:00,C00620,P00667,S010,4,83084.21,0.05,265869.47,CARD,returned,2026-04-25
OI2000649,2026-04-25 17:58:00,C00507,P00252,S016,5,62580.71,0.2,312903.55,WALLET,delivered,2026-04-25
OI2000650,2026-04-25 02:27:00,C01515,P00380,S059,3,49138.78,0.1,132674.71,NETBANKING,delivered,2026-04-25
OI2000651,2026-04-25 01:02:00,C01710,P00063,S038,5,57300.01,0.2,272175.05,NETBANKING,delivered,2026-04-25
OI2000652,2026-04-25 17:45:00,C00304,P00179,S068,1,30872.47,0.2,29328.85,COD,shipped,2026-04-25
OI2000653,2026-04-25 08:14:00,C00271,P00315,S004,6,49355.01,0.0,236904.05,WALLET,cancelled,2026-04-25
OI2000654,2026-04-25 08:02:00,C00458,P00308,S003,6,57581.59,0.0,310940.59,NETBANKING,shipped,2026-04-25
OI2000655,2026-04-25 01:56:00,C02194,P00521,S042,3,86652.12,0.1,233960.72,UPI,cancelled,2026-04-25
OI2000656,2026-04-25 02:42:00,C00538,P00288,S070,5,68471.77,0.05,273887.08,WALLET,delivered,2026-04-25
OI2000657,2026-04-25 08:50:00,C00913,P00191,S003,4,35912.33,0.1,114919.46,UPI,cancelled,2026-04-25
OI2000658,2026-04-25 20:59:00,C01778,P00263,S035,3,11394.9,0.05,32475.46,WALLET,cancelled,2026-04-25
OI2000659,2026-04-25 04:48:00,C01135,P00757,S048,6,71920.95,0.1,431525.7,CARD,delivered,2026-04-25
OI2000660,2026-04-20 20:00:00,C01786,P00594,S045,5,84786.09,0.2,381537.4,COD,delivered,2026-04-25
OI2000661,2026-04-25 13:58:00,C01349,P00117,S001,6,74834.72,0.0,404107.49,WALLET,returned,2026-04-25
OI2000662,2026-04-25 04:13:00,C02375,P00433,S037,1,62850.99,0.05,50280.79,NETBANKING,returned,2026-04-25
OI2000663,2026-04-25 22:26:00,C00587,P00201,S048,1,44375.05,0.0,44375.05,WALLET,returned,2026-04-25
OI2000664,2026-04-25 09:14:00,C00513,P00573,S051,1,52604.07,0.1,47343.66,CARD,cancelled,2026-04-25
OI2000665,2026-04-08 05:00:00,C01026,P00165,S012,4,54914.34,0.1,197691.62,NETBANKING,returned,2026-04-25
OI2000666,2026-04-25 14:46:00,C00365,P00331,S073,3,75229.69,0.2,214404.62,WALLET,returned,2026-04-25
OI2000667,2026-04-25 04:32:00,C02165,P00521,S056,1,86652.12,0.1,82319.51,CARD,delivered,2026-04-25
OI2000668,2026-04-25 01:26:00,C01104,P00618,S019,6,4658.4,0.1,26552.88,WALLET,delivered,2026-04-25
OI2000669,2026-04-25 06:26:00,C01159,P00095,S012,2,63555.78,0.0,120755.98,UPI,delivered,2026-04-25
OI2000670,2026-04-18 12:00:00,C01993,P00243,S072,3,35974.1,0.0,107922.3,NETBANKING,shipped,2026-04-25
OI2000671,2026-04-25 03:26:00,C01936,P00134,S002,1,unknown,0.05,bad_amount,NETBANKING,shipped,2026-04-25
OI2000672,2026-04-25 22:21:00,C00312,P00658,S017,4,unknown,0.0,bad_amount,UPI,shipped,2026-04-25
OI2000673,2026-04-25 00:28:00,C00901,P00148,S047,5,63834.05,0.2,287253.23,COD,delivered,2026-04-25
OI2000674,2026-04-25 23:53:00,C01643,P00032,S070,1,30049.26,0.0,28546.8,WALLET,shipped,2026-04-25
OI2000675,2026-04-25 10:39:00,C00715,P00118,S027,4,68692.94,0.0,261033.17,UPI,cancelled,2026-04-25
OI2000676,2026-04-25 01:01:00,C00015,P00130,S054,2,10121.56,0.05,19230.96,CARD,returned,2026-04-25
OI2000677,2026-04-25 04:58:00,C02290,P00516,S073,1,6106.6,0.0,4885.28,NETBANKING,returned,2026-04-25
OI2000678,2026-04-25 12:18:00,C00611,P00672,S065,3,48105.37,0.05,129884.5,WALLET,shipped,2026-04-25
OI2000679,2026-04-25 06:05:00,C00703,P00147,S044,2,53949.22,0.05,97108.6,WALLET,shipped,2026-04-25
OI2000680,2026-04-25 14:49:00,C01876,P00716,S037,5,16985.02,0.0,76432.59,UPI,returned,2026-04-25
OI2000681,2026-04-25 03:47:00,C00453,P00279,S008,6,33752.53,0.1,162012.14,UPI,shipped,2026-04-25
OI2000682,2026-04-25 07:18:00,C01368,P00136,S036,6,40253.57,0.05,217369.28,CARD,cancelled,2026-04-25
OI2000683,2026-04-25 03:57:00,C01148,P00588,S060,2,14296.19,0.1,22873.9,COD,shipped,2026-04-25
OI2000684,2026-04-25 13:58:00,C01788,P00461,S068,3,40245.92,0.05,108663.98,CARD,shipped,2026-04-25
OI2000685,2026-04-25 19:26:00,C01757,P00333,S010,1,12534.77,0.1,12534.77,WALLET,shipped,2026-04-25
OI2000686,2026-04-25 16:25:00,C02196,P00584,S015,1,unknown,0.2,bad_amount,CARD,delivered,2026-04-25
OI2000687,2026-04-25 22:47:00,C01607,P00363,S035,1,56418.22,0.2,50776.4,UPI,cancelled,2026-04-25
OI2000688,2026-04-25 14:13:00,C01251,P00656,S003,3,35109.15,0.0,105327.45,UPI,returned,2026-04-25
OI2000689,2026-04-25 02:59:00,C01368,P00017,S067,1,13696.86,0.0,13012.02,WALLET,returned,2026-04-25
OI2000690,2026-04-25 13:35:00,C02167,P00295,S068,6,37814.51,0.2,181509.65,WALLET,cancelled,2026-04-25
OI2000691,2026-04-25 16:51:00,C01341,P00009,S069,3,71925.36,0.05,194198.47,UPI,returned,2026-04-25
OI2000692,2026-04-25 21:47:00,C00675,P00238,S006,5,85008.97,0.0,382540.36,UPI,cancelled,2026-04-25
OI2000693,2026-04-25 11:48:00,C00258,P00321,S064,6,11658.52,0.1,55960.9,COD,cancelled,2026-04-25
OI2000694,2026-04-25 06:17:00,C02124,P00408,S010,4,1514.72,0.2,5452.99,UPI,cancelled,2026-04-25
OI2000695,2026-04-25 19:03:00,C00581,P00623,S058,2,37629.61,0.0,71496.26,UPI,delivered,2026-04-25
OI2000696,2026-04-25 20:48:00,C02359,P00585,S062,6,64199.22,0.1,308156.26,CARD,delivered,2026-04-25
OI2000697,2026-04-04 19:00:00,C01981,P00657,S023,5,12030.66,0.0,54137.97,COD,returned,2026-04-25
OI2000698,2026-04-25 13:50:00,C00984,P00235,S012,5,20332.68,0.05,91497.06,UPI,returned,2026-04-25
OI2000699,2026-04-25 00:12:00,C02130,P00688,S019,3,77591.66,0.0,186219.98,UPI,returned,2026-04-25
OI2000700,2026-04-12 06:00:00,C01704,P00227,S040,3,57830.24,0.1,173490.72,WALLET,cancelled,2026-04-25
OI2000701,2026-04-25 11:00:00,C00431,P00493,S027,6,67003.91,0.05,381922.29,NETBANKING,cancelled,2026-04-25
OI2000702,2026-04-25 08:05:00,C02166,P00553,S004,2,29491.73,0.2,53085.11,UPI,shipped,2026-04-25
OI2000703,2026-04-22 02:00:00,C00742,P00103,S034,4,33555.66,0.05,107378.11,NETBANKING,delivered,2026-04-25
OI2000704,2026-04-25 13:52:00,C02230,P00512,S016,3,57671.0,0.0,164362.35,NETBANKING,shipped,2026-04-25
OI2000705,2026-04-06 08:00:00,C02214,P00587,S006,4,23002.92,0.05,87411.1,COD,returned,2026-04-25
OI2000706,2026-04-25 09:47:00,C02165,P00200,S042,1,53037.26,0.0,53037.26,CARD,shipped,2026-04-25
OI2000707,2026-04-25 03:29:00,C00100,P00302,S057,2,2251.07,0.1,4277.03,COD,delivered,2026-04-25
OI2000708,2026-04-25 04:10:00,C00196,P00714,S071,2,78202.6,0.0,140764.68,NETBANKING,shipped,2026-04-25
OI2000709,2026-04-25 19:36:00,C02146,P00327,S021,5,19431.16,0.0,92298.01,NETBANKING,delivered,2026-04-25
OI2000710,2026-04-25 10:55:00,C01191,P00780,S016,5,36021.81,0.0,180109.05,CARD,shipped,2026-04-25
OI2000711,2026-04-25 12:10:00,C00175,P00668,S010,2,73520.93,0.0,132337.67,NETBANKING,cancelled,2026-04-25
OI2000712,2026-04-13 05:00:00,C00826,P00732,S010,1,42466.83,0.2,NaN_TEXT,NETBANKING,delivered,2026-04-25
OI2000713,2026-04-25 11:51:00,C00675,P00729,S066,6,17472.25,0.2,104833.5,WALLET,returned,2026-04-25
OI2000714,2026-04-25 05:23:00,C01101,P00329,S019,5,4843.15,0.1,21794.17,CARD,cancelled,2026-04-25
